build time	recall	latency	build time	recall	latency	build time	recall	latency	build time	recall	latency
7.9146	0.9978	11.5256									
7.9146	0.9978	12.9307									
2.9654	0.9979	13.3625									
2.9654	0.9979	13.5742									
3.3452	0.9979	13.8345									
3.1887	0.9979	13.8068									
3.1887	0.9979	13.7527									
3.1887	0.9979	13.9765									
3.1886	0.9979	15.2287									
3.1886	0.9979	15.5917									
9.683	0.9979	14.0404									
3.1154	0.9979	13.8439									
3.1154	0.9979	13.2605									
5.3885	0.9979	16.6895									
6.0771	0.9979	11.6939									
6.0771	0.9979	13.0122									
6.6977	0.9979	12.8366									
6.7327	0.9979	11.181									
7.9157	0.9979	11.2677									
7.8284	0.9979	19.4428									
7.5329	0.9979	11.3418									
3.1941	0.9979	13.3933									
3.1941	0.9979	13.288									
3.1941	0.9979	13.424									
3.1941	0.9979	13.6668									
3.3264	0.9979	13.1724									
3.3401	0.9979	13.8583									
3.3401	0.9979	13.9976									
3.3401	0.9979	14.0356									
3.5464	0.9979	11.7647									
4.8528	0.9979	15.6903									
5.9914	0.9979	13.0483									
7.2917	0.9979	11.5554									
7.2917	0.9979	13.0478									
4.2933	0.9979	13.3992									
4.2933	0.9979	13.3895									
3.4931	0.9979	13.3921									
3.4931	0.9979	13.1185									
3.4931	0.9979	13.4889									
9.3431	0.9979	10.13									
9.3431	0.9979	10.687									
9.3431	0.9979	10.7346									
9.3431	0.9979	11.8775									
9.3431	0.9979	13.2345									
7.4126	0.9979	10.5435									
7.4126	0.9979	10.6993									
7.4126	0.9979	11.699									
7.4126	0.9979	13.0895									
8.7792	0.9979	10.4473									
8.7792	0.9979	11.2664									
10.4843	0.9979	10.4032									
9.2517	0.9979	10.5476									
11.6178	0.9979	10.7668									
3.3452	0.998	14.1504									
3.1887	0.998	14.1441									
4.6997	0.998	16.9008									
10.4397	0.998	33.2093									
10.2182	0.998	10.9718									
12.4561	0.998	18.5752									
3.1154	0.998	13.2986									
3.1154	0.998	13.5031									
3.17	0.998	13.3948									
3.17	0.998	13.5016									
3.17	0.998	13.2707									
3.17	0.998	13.5241									
3.2654	0.998	14.7359									
4.2411	0.998	17.573									
5.1721	0.998	17.5051									
6.6977	0.998	14.6379									
6.7327	0.998	11.2932									
7.8284	0.998	11.8766									
7.8284	0.998	12.2083									
3.3264	0.998	13.3584									
3.3264	0.998	13.2437									
3.3264	0.998	13.4224									
4.4557	0.998	15.0525									
5.4024	0.998	16.4994									
7.6778	0.998	11.0783									
7.6778	0.998	11.2491									
7.6778	0.998	12.7729									
7.6778	0.998	14.6564									
6.5739	0.998	10.7088									
8.5234	0.998	10.8589									
4.6727	0.998	13.295									
4.6727	0.998	13.2887									
4.6727	0.998	13.0622									
4.6727	0.998	13.4193									
4.7375	0.998	11.505									
5.0354	0.998	13.957									
5.0354	0.998	13.6558									
5.0354	0.998	13.9959									
5.0354	0.998	14.1755									
5.0354	0.998	14.0142									
4.9008	0.998	15.755									
8.7792	0.998	11.3132									
8.7792	0.998	12.7914									
8.7792	0.998	14.7657									
8.3269	0.998	10.5714									
3.3452	0.9981	14.4223									
3.3766	0.9981	14.7264									
3.3766	0.9981	14.8273									
3.5819	0.9981	14.7517									
3.5819	0.9981	15.0208									
10.2182	0.9981	11.2486									
10.2182	0.9981	12.4549									
10.2182	0.9981	14.2567									
13.3106	0.9981	21.3598									
3.1883	0.9981	13.9279									
3.3886	0.9981	13.7797									
3.3886	0.9981	13.8722									
3.3886	0.9981	13.8248									
3.5081	0.9981	14.8963									
3.5159	0.9981	15.6833									
3.7467	0.9981	16.4181									
6.7327	0.9981	12.7838									
6.7327	0.9981	14.5391									
7.9157	0.9981	11.7932									
7.9157	0.9981	11.5888									
7.9157	0.9981	13.0968									
7.9157	0.9981	14.634									
7.8284	0.9981	13.6474									
3.8436	0.9981	13.6365									
3.8436	0.9981	13.5825									
3.8436	0.9981	13.7171									
3.8436	0.9981	13.8045									
4.8528	0.9981	15.8635									
4.8528	0.9981	15.9812									
7.1533	0.9981	11.1442									
4.7375	0.9981	11.7477									
4.7375	0.9981	11.7903									
3.75	0.9981	13.7275									
5.5178	0.9981	14.8605									
10.4843	0.9981	10.7116									
10.4843	0.9981	11.2127									
10.4843	0.9981	11.7588									
10.4843	0.9981	12.9064									
10.4843	0.9981	14.9906									
8.3269	0.9981	11.1221									
8.3269	0.9981	11.4844									
8.3269	0.9981	13.0741									
8.3269	0.9981	14.9733									
3.3766	0.9982	15.1635									
3.3766	0.9982	15.8798									
3.5819	0.9982	15.1364									
3.5819	0.9982	15.804									
3.8893	0.9982	15.21									
12.4561	0.9982	11.5724									
12.4561	0.9982	11.7758									
12.4561	0.9982	13.5168									
12.4561	0.9982	15.8486									
3.1883	0.9982	13.8997									
3.1883	0.9982	14.3396									
3.1883	0.9982	14.3238									
3.3886	0.9982	14.1553									
4.2411	0.9982	18.0992									
4.2411	0.9982	18.2952									
7.8284	0.9982	15.8982									
8.8177	0.9982	11.1398									
3.8436	0.9982	13.9313									
3.5464	0.9982	11.7006									
3.5464	0.9982	11.5397									
3.5464	0.9982	11.5671									
3.5464	0.9982	11.8833									
4.2212	0.9982	14.3443									
4.2212	0.9982	14.5041									
4.2212	0.9982	14.5793									
4.8528	0.9982	16.9555									
6.5739	0.9982	11.1701									
6.5739	0.9982	11.3407									
6.5739	0.9982	12.7826									
6.5739	0.9982	14.5823									
8.1479	0.9982	10.538									
8.5234	0.9982	11.7295									
8.5234	0.9982	12.0191									
8.9003	0.9982	11.1872									
4.7375	0.9982	11.9904									
4.7375	0.9982	12.1385									
5.0955	0.9982	14.9									
6.5895	0.9982	14.7958									
9.2517	0.9982	10.995									
9.2517	0.9982	11.6677									
9.2517	0.9982	12.0558									
3.6157	0.9983	15.2348									
3.9207	0.9983	16.039									
6.0812	0.9983	18.7933									
3.5081	0.9983	15.2754									
3.5081	0.9983	15.101									
3.5081	0.9983	15.2168									
3.5081	0.9983	15.2564									
3.8048	0.9983	14.5955									
4.2411	0.9983	19.5147									
4.2411	0.9983	21.4578									
6.0275	0.9983	17.3962									
6.0771	0.9983	18.1772									
7.5329	0.9983	11.7726									
7.5329	0.9983	11.9796									
7.5329	0.9983	13.766									
7.5329	0.9983	16.2201									
4.2212	0.9983	15.1926									
4.8528	0.9983	18.1493									
8.1479	0.9983	11.1685									
8.1479	0.9983	11.3727									
8.1479	0.9983	12.6884									
8.1479	0.9983	14.6689									
8.5234	0.9983	13.8254									
8.5234	0.9983	16.1849									
7.1533	0.9983	11.5878									
7.1533	0.9983	11.9976									
7.1533	0.9983	13.79									
7.1533	0.9983	16.046									
8.9003	0.9983	11.798									
8.9003	0.9983	11.9947									
8.9003	0.9983	14.0065									
8.9003	0.9983	16.522									
3.75	0.9983	13.6835									
3.75	0.9983	13.834									
3.75	0.9983	13.7585									
3.75	0.9983	14.0185									
5.6675	0.9983	14.408									
5.5178	0.9983	15.3278									
6.5895	0.9983	15.0495									
9.2517	0.9983	14.197									
9.2517	0.9983	16.6493									
11.6178	0.9983	11.0284									
11.6178	0.9983	11.989									
11.6178	0.9983	12.3513									
9.2102	0.9983	11.2845									
4.3063	0.9984	15.8252									
4.6997	0.9984	17.5004									
6.0812	0.9984	19.2954									
8.0032	0.9984	18.7456									
3.7983	0.9984	15.3326									
5.8733	0.9984	19.67									
8.8177	0.9984	11.6514									
8.8177	0.9984	12.1297									
8.8177	0.9984	13.8496									
8.8177	0.9984	16.1417									
4.2212	0.9984	15.4632									
3.9927	0.9984	14.4538									
5.4024	0.9984	16.6531									
4.1499	0.9984	14.65									
5.5178	0.9984	15.3754									
5.5178	0.9984	15.5853									
5.5178	0.9984	15.8833									
6.5895	0.9984	15.2319									
6.5895	0.9984	15.4807									
6.5895	0.9984	16.1236									
5.6919	0.9984	16.8646									
11.6178	0.9984	14.2822									
11.6178	0.9984	16.6654									
9.2102	0.9984	11.6236									
9.2102	0.9984	11.9971									
9.2102	0.9984	13.9669									
9.2102	0.9984	16.7527									
3.4009	0.9985	15.4085									
4.7883	0.9985	17.0808									
6.0812	0.9985	21.2219									
13.3106	0.9985	23.5245									
13.3106	0.9985	24.2386									
12.0604	0.9985	21.3236									
3.2654	0.9985	14.9092									
3.2654	0.9985	14.7762									
3.2654	0.9985	15.0529									
3.7467	0.9985	16.6083									
3.7467	0.9985	16.8784									
3.658	0.9985	14.5502									
5.4024	0.9985	17.2875									
5.5905	0.9985	16.3933									
5.4462	0.9985	17.259									
5.9914	0.9985	18.5042									
5.0955	0.9985	14.5015									
5.0955	0.9985	14.3912									
5.5178	0.9985	16.8123									
6.5895	0.9985	16.7931									
3.4009	0.9986	15.4656									
4.6997	0.9986	17.8922									
6.0812	0.9986	24.5436									
13.3106	0.9986	30.3744									
3.2654	0.9986	15.2219									
3.8048	0.9986	14.6813									
3.8048	0.9986	14.7158									
3.8048	0.9986	15.0495									
3.8048	0.9986	15.3582									
3.7467	0.9986	17.5984									
3.7467	0.9986	18.4301									
4.04	0.9986	15.9538									
5.8733	0.9986	21.0251									
5.8733	0.9986	21.7014									
6.8106	0.9986	18.269									
6.6977	0.9986	20.9853									
6.7327	0.9986	19.0646									
7.5329	0.9986	19.316									
3.9927	0.9986	14.708									
3.9927	0.9986	14.7626									
3.9927	0.9986	15.1298									
3.9927	0.9986	15.4989									
6.4593	0.9986	17.5776									
7.2917	0.9986	18.2303									
5.0955	0.9986	14.6616									
5.0955	0.9986	15.2658									
5.0955	0.9986	15.5806									
5.6675	0.9986	14.2971									
5.6675	0.9986	14.5067									
5.6675	0.9986	14.6674									
5.6675	0.9986	15.0542									
5.6675	0.9986	15.4625									
4.1499	0.9986	14.6405									
3.4009	0.9987	15.9393									
3.4009	0.9987	16.7533									
4.6997	0.9987	19.2334									
4.6997	0.9987	21.0796									
6.0123	0.9987	18.1015									
6.6163	0.9987	17.9292									
8.0032	0.9987	19.8303									
9.683	0.9987	20.3398									
3.5159	0.9987	15.7564									
4.1563	0.9987	15.3584									
4.656	0.9987	17.486									
3.658	0.9987	14.9348									
3.658	0.9987	14.8439									
4.4557	0.9987	15.1669									
3.9854	0.9987	15.5489									
5.4024	0.9987	17.5451									
5.4024	0.9987	19.3595									
5.4024	0.9987	21.3101									
4.1499	0.9987	14.8774									
4.1499	0.9987	15.429									
4.1499	0.9987	15.543									
5.8714	0.9987	15.5495									
3.6157	0.9988	15.3947									
3.6157	0.9988	15.4856									
3.6157	0.9988	16.1713									
3.8893	0.9988	15.4831									
3.8893	0.9988	15.5788									
3.6535	0.9988	16.2729									
3.6535	0.9988	16.5963									
3.9207	0.9988	16.2723									
3.9207	0.9988	16.5446									
4.3063	0.9988	16.3322									
8.0032	0.9988	20.6899									
13.3106	0.9988	38.9181									
3.5159	0.9988	15.5783									
3.5159	0.9988	16.1019									
3.7983	0.9988	15.6764									
4.04	0.9988	16.2699									
4.5168	0.9988	15.8739									
5.3885	0.9988	17.4459									
5.3885	0.9988	18.2182									
4.9178	0.9988	18.1138									
5.8733	0.9988	25.132									
7.9157	0.9988	18.9251									
3.658	0.9988	15.0136									
3.658	0.9988	15.4411									
4.4557	0.9988	15.4145									
4.4557	0.9988	15.6582									
4.4557	0.9988	16.5632									
4.4557	0.9988	16.8437									
6.0556	0.9988	17.4975									
7.6778	0.9988	19.3576									
6.5739	0.9988	19.3023									
8.5234	0.9988	19.7544									
4.6004	0.9988	12.863									
5.8714	0.9988	15.592									
5.8714	0.9988	16.0109									
5.8714	0.9988	16.0259									
6.5704	0.9988	16.7982									
3.6157	0.9989	16.6094									
3.8893	0.9989	15.9076									
3.8893	0.9989	16.6802									
3.6535	0.9989	16.7092									
3.6535	0.9989	17.8501									
3.9207	0.9989	17.418									
3.9207	0.9989	18.1357									
4.3063	0.9989	16.5712									
4.3063	0.9989	17.04									
4.3063	0.9989	18.0817									
4.7883	0.9989	17.7433									
5.3081	0.9989	17.2543									
7.7279	0.9989	18.8954									
8.2505	0.9989	19.4987									
12.0604	0.9989	23.9302									
3.5159	0.9989	16.7931									
3.7983	0.9989	15.664									
3.7983	0.9989	16.2505									
3.7983	0.9989	16.9701									
4.1563	0.9989	15.4781									
4.1563	0.9989	15.5269									
4.1563	0.9989	16.0694									
4.1563	0.9989	16.8163									
4.04	0.9989	16.3198									
4.04	0.9989	17.1998									
4.04	0.9989	18.152									
4.656	0.9989	18.1375									
5.3885	0.9989	18.1987									
5.3885	0.9989	19.8399									
5.3885	0.9989	21.9427									
5.1721	0.9989	18.6456									
5.8733	0.9989	29.2041									
6.0771	0.9989	19.7262									
6.6977	0.9989	23.3957									
7.8284	0.9989	22.0067									
8.8177	0.9989	19.3439									
3.9854	0.9989	15.6364									
3.9854	0.9989	16.4361									
3.9854	0.9989	16.3933									
3.9854	0.9989	17.7001									
4.4151	0.9989	15.0094									
4.2522	0.9989	15.8626									
4.8184	0.9989	16.1769									
4.9209	0.9989	17.6446									
6.837	0.9989	18.2476									
7.1533	0.9989	19.6849									
4.6004	0.9989	12.9942									
4.6004	0.9989	13.0838									
4.6004	0.9989	14.1061									
4.6004	0.9989	14.1563									
5.8714	0.9989	17.133									
5.8714	0.9989	18.3455									
6.6079	0.9989	15.9347									
4.9008	0.9989	16.2604									
7.2348	0.9989	17.8414									
6.6498	0.9989	17.5059									
7.4126	0.9989	18.814									
4.7883	0.999	17.805									
4.7883	0.999	19.2321									
4.7883	0.999	21.0221									
8.0032	0.999	24.0004									
8.0032	0.999	28.5296									
9.683	0.999	22.0038									
9.683	0.999	22.6509									
10.2182	0.999	20.4715									
12.0604	0.999	24.889									
12.0604	0.999	30.6282									
12.4561	0.999	21.3339									
4.5168	0.999	16.3553									
4.5168	0.999	16.4672									
4.5168	0.999	17.2765									
4.5168	0.999	18.5424									
4.656	0.999	18.1501									
4.656	0.999	19.6895									
4.656	0.999	21.7054									
4.9178	0.999	19.19									
6.0771	0.999	20.7475									
6.0771	0.999	21.5145									
4.4151	0.999	15.3729									
4.4151	0.999	15.3187									
4.4151	0.999	15.8224									
4.4151	0.999	16.4857									
4.2522	0.999	16.1292									
4.2522	0.999	16.2792									
4.8184	0.999	16.3503									
4.8184	0.999	16.5075									
4.8184	0.999	17.1515									
4.8184	0.999	18.4225									
4.9209	0.999	18.1669									
4.9209	0.999	18.1222									
4.9209	0.999	19.4546									
4.9209	0.999	21.3785									
5.5905	0.999	17.2554									
5.9914	0.999	19.5709									
7.6778	0.999	20.7268									
8.1479	0.999	19.3598									
8.9003	0.999	20.0426									
6.6079	0.999	15.8305									
6.6079	0.999	15.8834									
6.6079	0.999	16.1246									
6.6079	0.999	17.0191									
6.6079	0.999	18.081									
4.9008	0.999	16.354									
4.9008	0.999	16.9536									
4.9008	0.999	17.1519									
4.9008	0.999	18.2476									
6.5704	0.999	17.0514									
6.5704	0.999	17.5568									
6.5704	0.999	17.6092									
6.5704	0.999	19.3166									
6.5704	0.999	21.5421									
7.7585	0.999	17.23									
5.6919	0.999	17.3918									
7.2348	0.999	18.3325									
8.7792	0.999	19.5709									
8.7792	0.999	20.3847									
8.3269	0.999	19.3074									
9.2517	0.999	20.223									
6.0123	0.9991	18.8972									
6.0123	0.9991	19.3131									
6.0123	0.9991	21.8899									
6.0123	0.9991	24.9177									
6.6163	0.9991	18.7311									
7.7279	0.9991	20.2075									
8.2505	0.9991	20.7911									
9.683	0.9991	27.2483									
9.683	0.9991	33.8432									
12.0604	0.9991	39.1799									
4.9178	0.9991	19.7286									
4.9178	0.9991	22.1528									
4.9178	0.9991	24.936									
5.1721	0.9991	19.4543									
5.1721	0.9991	19.7639									
5.1721	0.9991	22.2106									
6.0275	0.9991	18.4075									
6.0275	0.9991	19.5722									
6.0771	0.9991	25.0436									
6.0771	0.9991	29.9532									
6.6977	0.9991	23.4741									
6.6977	0.9991	27.8994									
6.6977	0.9991	34.5233									
6.7327	0.9991	20.5889									
7.8284	0.9991	24.2468									
7.8284	0.9991	24.7389									
4.2522	0.9991	17.3265									
4.2522	0.9991	18.2694									
5.5905	0.9991	17.8746									
5.5905	0.9991	18.3177									
5.5905	0.9991	19.6922									
5.5905	0.9991	21.2514									
6.0556	0.9991	18.5205									
6.0556	0.9991	19.4058									
6.0556	0.9991	19.674									
6.0556	0.9991	22.0159									
6.0556	0.9991	25.0408									
5.4462	0.9991	18.4274									
5.4462	0.9991	19.3694									
6.837	0.9991	19.4226									
5.9914	0.9991	20.9506									
7.6778	0.9991	23.0905									
7.6778	0.9991	23.1327									
7.6778	0.9991	28.475									
7.6778	0.9991	35.349									
8.5234	0.9991	21.18									
7.7585	0.9991	17.6981									
7.7585	0.9991	18.44									
7.7585	0.9991	17.7886									
7.7585	0.9991	19.4517									
7.7585	0.9991	21.6727									
5.6919	0.9991	18.0102									
5.6919	0.9991	17.9871									
5.6919	0.9991	19.5921									
5.6919	0.9991	21.627									
7.2348	0.9991	19.377									
7.2348	0.9991	19.4235									
8.4841	0.9991	17.7428									
7.9146	0.9991	18.2369									
7.9146	0.9991	19.1875									
9.3431	0.9991	18.8107									
9.3431	0.9991	19.301									
9.2517	0.9991	21.6947									
9.2102	0.9991	20.0188									
5.3081	0.9992	17.5948									
5.3081	0.9992	18.0953									
5.3081	0.9992	19.5252									
5.3081	0.9992	21.4976									
6.6163	0.9992	19.0499									
6.6163	0.9992	21.5828									
6.6163	0.9992	24.5894									
7.7279	0.9992	20.6298									
7.7279	0.9992	24.2801									
7.7279	0.9992	28.356									
8.2505	0.9992	21.0639									
8.2505	0.9992	24.6075									
8.2505	0.9992	29.3388									
10.2182	0.9992	22.3505									
10.2182	0.9992	22.9717									
10.2182	0.9992	27.9128									
12.4561	0.9992	23.7201									
12.4561	0.9992	24.7146									
12.4561	0.9992	31.0844									
12.4561	0.9992	39.9471									
5.1721	0.9992	25.1238									
6.0275	0.9992	19.9327									
6.0275	0.9992	22.4126									
6.0275	0.9992	25.0526									
6.8106	0.9992	19.3197									
6.8106	0.9992	20.7758									
6.8106	0.9992	21.2615									
6.8106	0.9992	24.8108									
6.8106	0.9992	29.9648									
6.7327	0.9992	22.7138									
6.7327	0.9992	23.3802									
6.7327	0.9992	28.0229									
7.9157	0.9992	21.2953									
7.8284	0.9992	31.5265									
7.8284	0.9992	40.1981									
7.5329	0.9992	21.5005									
8.8177	0.9992	21.3265									
5.4462	0.9992	19.795									
5.4462	0.9992	21.8754									
5.4462	0.9992	25.1393									
6.4593	0.9992	18.2032									
6.4593	0.9992	19.6889									
6.4593	0.9992	19.7579									
6.4593	0.9992	22.1386									
6.4593	0.9992	25.4835									
